id,dansk_navn,slaegtsnavn,planteaar,driftsorganisation,fredet_beskyttet_trae,bydelsnavn,wkb_geometry
207,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.504619828307357 55.667161914401156)
208,Malus sieboldii,Æble,2021.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.489032481938539 55.67204626219501)
209,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.57784833688808 55.67212700296948)
210,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.577577276144185 55.672258921371956)
211,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.577759889129377 55.672172043479115)
212,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.577668498943842 55.67221710014256)
213,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.577486213391909 55.672307043456385)
214,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.578173786496667 55.67197925900542)
215,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.578097718687522 55.67201357102307)
216,Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.518192024417097 55.66111876694663)
217,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.578027408777665 55.67204863017213)
218,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.578446225708998 55.67185377795714)
219,Almindelig robinie,Robinie,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.578373526941597 55.67188623765889)
220,Amerikansk røn,Røn,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.534683500133537 55.649082046915844)
221,Amerikansk røn,Røn,2020.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.53471501253137 55.6491054936812)
222,Kejserlind,Lind,2018.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.555282824992045 55.65255490128374)
223,Kejserlind,Lind,2018.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.555389154400116 55.652517313276874)
224,Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.51822330902674 55.66116704490392)
225,Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.518265019065437 55.66122337164083)
226,Lind,Lind,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.518312955157079 55.661285010505196)
227,Småbladet lind,Lind,1991.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564543846670198 55.67548881609173)
228,Æble,Æble,2017.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.565333838317466 55.675269717259816)
229,Ungarsk lind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564708098928676 55.67476427701275)
230,Ungarsk lind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564895119247286 55.6748306414877)
231,Ungarsk lind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564804447282501 55.67479879390957)
232,Ungarsk lind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564988923864647 55.6748647598213)
233,Ungarsk lind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.565081809126509 55.674897960055425)
234,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.565249887200567 55.67489972561016)
235,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.565016930267905 55.67481391255239)
236,Kejserlind,Lind,1987.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.563764174567325 55.675989711811134)
237,Kejserlind,Lind,1987.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.56449491455311 55.67609506883593)
238,Kejserlind,Lind,2004.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564626930863291 55.675941328908)
239,Kejserlind,Lind,2005.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.564434689584743 55.67616200809368)
240,Rødeg,Eg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.561369668224335 55.67883286461382)
241,Storbladet lind,Lind,1999.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.562286011230492 55.6765324316028)
242,Storbladet lind,Lind,2011.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.562310375277146 55.67660795076522)
243,Platan,Platan,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570592657799171 55.67422115988661)
244,Platan,Platan,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570424906483938 55.674304565219124)
245,Platan,Platan,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570089691597218 55.674482703937926)
246,Platan,Platan,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569895450252899 55.67456897928928)
247,Platan,Platan,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569708679534111 55.67466385460726)
248,Ahorn,Løn,1999.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.530059348429493 55.663365019840825)
249,Småbladet lind,Lind,2001.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.536913790163785 55.65122086986122)
250,Småbladet lind,Lind,2001.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.537042568306019 55.65117371902774)
251,Skyrækker,Skyrækker,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.537211507325521 55.65147265280087)
252,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2012.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570060542188507 55.67605053996423)
253,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2012.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570371946305995 55.67599507209211)
254,Kejserlind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.56445198020242 55.681157180173514)
255,Elm,Elm,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.566448976806198 55.6795770649712)
256,Pil,Pil,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.560078104551124 55.68006302884529)
257,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569453871820912 55.6815018011525)
258,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569397030268979 55.681366896923635)
259,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569496703045333 55.68154052280575)
260,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569255867060276 55.681435029413464)
261,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569445639169388 55.681562363526815)
262,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569529850610609 55.681713679647004)
263,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570085515755283 55.6819826947179)
264,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570048178980711 55.68194677391744)
265,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.570029569443756 55.68198691407253)
266,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569877953941038 55.68201945397984)
267,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2014.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.569834717869924 55.68197630329596)
268,Kejserlind,Lind,1995.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584339185688338 55.69661035685076)
269,Pyramide avnbøg,Avnbøg,2015.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.588098707658201 55.69661336555947)
270,Pyramide avnbøg,Avnbøg,2015.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.588277514244266 55.696592898325655)
271,Pyramide avnbøg,Avnbøg,2015.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.587831523405429 55.69717161344816)
272,Park-Lind,Lind,1900.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59047268166389 55.69864505341386)
273,Storbladet lind,Lind,2016.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590047111975576 55.696741719467674)
274,Pyramide avnbøg,Avnbøg,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58691573962416 55.69431262619228)
275,Pyramide avnbøg,Avnbøg,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.586335912431084 55.694111920870114)
276,Pyramide avnbøg,Avnbøg,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.586046027124492 55.693923021298495)
277,Småbladet lind,Lind,2018.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58802938977629 55.69433630281695)
278,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585876202440227 55.69256247351088)
279,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585542041196817 55.69273482290947)
280,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585407046659379 55.69280582865201)
281,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585339839964984 55.692840738151894)
282,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585206114623825 55.69291053692117)
283,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585473926846522 55.69277112359818)
284,Park-Lind,Lind,1900.0,"TMF-Parker, Kirkegårde og Renhold",False,Vesterbro-Kongens Enghave,POINT (12.534967330476936 55.662360029045374)
285,Dunbirk,Birk,1960.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.540774021296693 55.68863174666367)
286,Småbladet lind,Lind,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.507605744577358 55.69626754230198)
287,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585678008712037 55.692666907591665)
288,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585809631534664 55.69259677987477)
289,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58560668989046 55.6927021324121)
290,Søjleavnbøg,Avnbøg,2020.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.585273956521199 55.69287502411147)
291,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.507941982848966 55.6982286260495)
292,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508052269139252 55.698327811823454)
293,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508162565985485 55.69842497888386)
294,Kejserlind,Lind,2002.0,Vanding udliciteret til KSTreeCare,False,Østerbro,POINT (12.599815161415604 55.69691187326475)
295,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.50826946001319 55.698523666039414)
296,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508378046927644 55.69862485961344)
297,Spidsløn,Løn,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508492367857796 55.69872803142795)
298,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508591451704302 55.69882061722378)
299,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508701019703636 55.698914804959195)
300,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.581164180846201 55.69506622787942)
301,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.581079396740222 55.69511029045184)
302,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.581247706505499 55.69502350158453)
303,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.580982837221038 55.695161454660436)
304,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.580893265044374 55.695208516001635)
305,Kejserlind,Lind,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.580719989564738 55.695200839003355)
306,Kejserlind,Lind,2012.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.583041184897004 55.69398953568111)
307,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.508810162853136 55.69901771217171)
308,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.50892052997456 55.699123851398916)
309,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.509032311674856 55.699220781611615)
310,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.509138731350166 55.69932030371868)
311,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.509354465102472 55.699514386897924)
312,Spidsløn,Løn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Vanløse,POINT (12.509461885207761 55.69960985749843)
313,Almindelig robinie,Robinie,2013.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.57403576600778 55.68263329428794)
314,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.548061070699754 55.69355028972643)
315,Vintereg,Eg,1990.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.554557341086182 55.69585987558304)
316,Sølvløn,Løn,2014.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.568516130397219 55.69241847841034)
317,Sølvløn,Løn,2014.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.568632398911987 55.69235436633745)
318,Sølvløn,Løn,2014.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.568733394912188 55.69229744622274)
319,Sølvløn,Løn,2014.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.568288106054059 55.692542625249146)
320,Sølvløn,Løn,2014.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.568172973326249 55.69260457086012)
321,Tjørn,Tjørn,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.612932609352434 55.64657745806268)
322,Tjørn,Tjørn,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.613075414252139 55.64657348878464)
323,Spidsløn,Løn,2014.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Øst,POINT (12.622460423944695 55.66437121339091)
324,Spidsløn,Løn,2014.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Øst,POINT (12.622600310363422 55.6641983896253)
325,Storbladet lind,Lind,2015.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.539766893286043 55.6655968253744)
326,Storbladet lind,Lind,2015.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.539799747507766 55.66567003072531)
327,Almindelig robinie,Robinie,2015.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.545311584937652 55.66963640328698)
328,Vintereg,Eg,2015.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.53855746092466 55.65755339167763)
329,Vintereg,Eg,2015.0,Udliciteret til OKNygaard,False,Vesterbro-Kongens Enghave,POINT (12.53880779807812 55.657997947854604)
330,Storbladet lind,Lind,2015.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.517041716130755 55.66212793383964)
331,Storbladet lind,Lind,2015.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.517457443742154 55.661904564380855)
332,Rød-ask,Ask,2015.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.507066071370122 55.661051420560995)
333,Rød-ask,Ask,2015.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.493753092974572 55.65969167590017)
334,Rød-ask,Ask,2015.0,"TMF-Parker, Kirkegårde og Renhold",False,Valby,POINT (12.491648014995771 55.65962190501974)
335,Tretorn,Tretorn,2018.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Øst,POINT (12.598419295058028 55.66679882135879)
336,Kejserlind,Lind,2002.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58254207051618 55.69467920615659)
337,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58323435407053 55.69432000676053)
338,Tretorn,Tretorn,2018.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Øst,POINT (12.598358026365483 55.66686014305036)
339,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.583310409516134 55.69437112198397)
340,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582161176936712 55.69497558899968)
341,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58230809983583 55.69481128576374)
342,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582421278348795 55.69475216180002)
343,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582189067563645 55.694872441195955)
344,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582273921836757 55.694917718251)
345,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582390386147297 55.69485849834894)
346,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582506906742523 55.69479989688737)
347,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.583895968154911 55.694056625573005)
348,Platan,Platan,1902.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.576105866017972 55.6799254918688)
349,Småbladet lind,Lind,1981.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.582149541030423 55.68237399831139)
350,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584093538667986 55.693875955131865)
351,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584188182244741 55.693822296751016)
352,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584154564497306 55.693918826234466)
353,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584262016875261 55.69386917084808)
354,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584642445681506 55.693587023991064)
355,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.584724618764085 55.693632997923665)
356,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.58494858697982 55.693426463526684)
357,Park-Lind,Lind,1980.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.581453174891951 55.69534527503672)
358,Småbladet lind,Lind,1983.0,Vanding udliciteret til KSTreeCare,False,Nørrebro,POINT (12.550350894745849 55.69538028616377)
